label,review
0,等了五十分钟，受不了的龟速
0,铁板烧汁茄子味道真心不错！宫保鸡丁做的太甜了。水煮肉片味道还凑合，但是肉质太干！
1,定很多次啦！菜很好吃！也很及时！
1,很早以前就听说过宇宙卷饼，但是一直没时间吃到。不得不说宇宙卷饼包装让人眼前一亮，顿时觉得逼格提高了一个档次。土豆肉丝卷饼的吃起来比一般的摊卖的好吃一些，用了满减优惠之后很划算，总的来说挺不错的。
0,真心的觉得这个虾不好，都想吐了。虾肉不新鲜，虾肉一拔，虾肉就变成泥，肉质非常不好
1,送餐越来越快啦！
0,三个小时的等待，服了
1,太慢了，给送了瓶饮料，服务还算好，希望能准时送达
0,餐品少给了我一个，我上楼后才发现。电话送餐员，送餐员也没检查就一口咬定是商家少给了。让我自己沟通商家。结果商家确认确实给了。至今还没送还。
1,一如既往地好吃
0,皮太厚，没有菜太腻
1,"very,good~!,只是忘记点套餐了,,哈哈"
1,南京盐水鸭不错，鲜肉小笼汤包皮薄很好。
0,"吃到一半发现菜里有小强,简直了"
0,完全凉了，而且我不知道送外卖你2块钱零钱都不准备吗？上次是100找不开，让我去楼上重新拿，呵呵，这次TM2快也找不开，等就等，饭菜全是凉的
1,靠谱的一家
1,肘子肉的很好，素的基本没有菜，只放了酱。送货速度还可以。不到一小时就到了。
1,"不错，第一次订外卖，怕送迟了，特意订11点的，结果十点多就到了，这下放心了，以后订12点的时间！,强烈要求老板给送外卖的大哥加薪，外卖大哥真不错，真心好！下次还来"
1,稍有点贵哈～其他的不错！
0,口味一般，送餐慢
0,不会在有下次了
0,送了快两个钟头才到……
0,由于系统问题，订单上留的电话被搞错了，快递迟到1个小时。东西还比较可口，但少了吸管。
0,和这个价位差的太多了
0,速度快、质量差的很、我要九块原味鸡、四块一样的、你他妈的脑袋有问题吧、告诉我看见就恶心、9⃣️块都是差不多一样的、所以说你们有神经病
1,不是很好吃！肉发硬！
1,很满意，送的挺快，味道又好
1,"天气不好,非常感谢,还是热的,好评！"
0,手撕包菜大半盒油，我还特意写了少油
0,你们的菜品质量已经刷新新的下降高度，店家你们知道吗？这么好的地方美食你们忍心做成这样吗？
0,首先那么一小碗还不热的泡菜汤！酸的要命颜色看着水不剌激的！一碗没多大还给半碗！小盒泡菜已经馊了！本来想换换口味人家韩国人做的泡菜汤也没有那么酸根喝醋一样！以后也不会再点！米饭也不热！沙拉还可以吃！一肚子气也不让我传照片！让别人也看看！泡菜我咽下去了明天拉肚子我还得找你们呢
1,快递很给力
1,味道不错，肉量很足，不过感觉有些油。很贴心的附送一次性手套。
0,送的太早，11点30就送来了公司没有下班！
1,外卖给力煎饼非常给力
1,速度很快，外送员辛苦了
1,不错，量足！！
0,"饼还不错,粥是馊的,直接扔"
0,下午1点送到的，面都坨了。没有吃
0,我很少评价，但这个我想评价下，整体包装是纸质包装，肉卷是锡箔纸，感觉挺干净，但是饭我真的是不喜欢吃～以后不会点了
0,"包装不好,汤都洒到袋子里,东西都没发吃了"
0,速度真是超级慢，等了一个多小时，
0,"真难吃,真是太难吃了"
0,等了两个半小时，等哭了。
1,这次晚了一个小时……我也是醉了
0,送餐太慢了，等了1个半小时；味道还行。
0,尼玛，十一点不到餐就送来了，你家10点多开午餐的？上次一单两点多还不到，第一个询问电话说我已经收到餐了，第二个询问电话接了说帮我问问，然后就没然后，电话放着忙他的去了，第三个询问电话说没把我的订单看漏了，麻烦跟客人打马虎眼的时候统一下口径好吧？没其他评价：去年买了个表
0,"差评！必须差评！,送餐时间完全按照他们自己的方便来，根本不参考预约时间。送餐员还理直气壮。如果这样这个软件的送餐预约时间功能还是去掉吧，反正人家送餐的也不看。"
1,好呲，但是锡纸不怎么保温的说。。。
1,比上次强太多了，一直在进步
0,没看时间要求……
1,味道不错，家里来人吃了两回了，但怎么感觉第二次量没头回多了？
1,东西有点硬，不及别的地方吃的松软
1,今天比平时慢了
0,不咋好吃，快递服务不错
0,送外卖的你疯了，天天喊外卖没见你这样的，袋子里全洒透了，米饭被挤压成半盒了，你特么得多剧烈运动才能这样
1,面皮感觉是生的？？怎么理解这个软趴趴的口感？里面挺辣的，味道给个个人不喜欢，牛肉咬不动直接咽下去，蔬菜是一些豆芽
1,"很好吃,味道非常棒,送餐很迅速,态度很好"
1,外卖员不送上来，店员亲子送上来，十分感谢
1,经常定，特别好喝，快递给力。
0,太太太太慢了！！！2个多小时，十点多下单，1点才到
0,第一次出现这样的情况，打包的小哥给我只装了三份薯条就送过来了，根本没管后面的。
0,微辣的黄焖鸡是特辣，五香的排骨是微辣，难道是我点的不够清楚？
0,量特别大但是超级难吃，一分价钱一分货
0,牛蛙就三块.真的
1,不错！很好！不错！
1,这次很快，追加，希望下次也这么快，哈哈
1,不错，配送速度快
1,味道不错，就是凉的
1,比想象的高大上好多啊…很好吃。
1,送餐小哥速度很快，态度很好
0,差评！！！！送餐晚到四十分钟，看在送餐员很辛苦的份上没说什么。你们居然拿我的投诉反馈当没看见！没在指定时间送达，我要求退款！！
1,不错，很香，很好吃完美无瑕
0,烤鸭太难吃了，根本咬不动，不过百度外卖很给力，取餐速度超快
1,味道很正，速度超快，定过好几次了
1,鱼香肉丝好吃
0,时间有点长送餐，菜还可以，饭量少而且有点儿硬
1,很快好开心
1,"很香,很好吃"
0,10点定的送了2小时！
1,送餐非常快
1,送餐很快，服务态度很好，还会再来
1,卷饼味道很好，包装卫生，不过男同学一个中份吃不饱......
0,服务态度倒是不错，不过确实送的太慢，从点餐到送达历时三小时
0,"配送员差劲,态度恶劣,找不着路,还说脏话,菌菇汤要自己拿开水泡,下次不买了"
0,你给我放了一罐辣椒油吧，还有麻油，麻死我了。怎么吃啊
1,包装精美，味道可以，赞
1,饭菜一般，快递不错，赞一个
1,"挺好吃的,就是饼硬了点儿"
1,强烈建议添加凉菜，肘子肉很多，京酱肉丝稍微有点水
0,饿晕了，一小时四十分钟，这得屎嘛精神才能吃上这顿饭呀！！！！！
0,饭很多，菜不好吃
1,送的太快啦
0,在这种无风明朗的日子里等了快三个小时！！！
0,"太慢了,饭都凉了,下次还是去店里吃吧"
1,觉得酱香更好吃
0,今天饺子都烂了
0,太差了，送来的饭菜汤都漏出来了，还不承认，太差劲了，饭放这就走了，太垃圾了
1,大份的超级大，里面好多大肉块
0,与图片相差大，注明不要辣还做那么辣！
0,"很不好吃！没有一样满意的,除了送餐员很好"
1,"雾霾天气,还下雨了,非常快,辛苦啦"
0,不解释，时间真快
1,包装很好，很干净
1,不如肉的好吃
0,"今天的实在不够恭维，盒子都烂了到处都是，你说还能吃吗？,送餐时间更是离谱过了送餐时间一小时.,等了快两个小时"
1,外卖小哥和店家都很好
1,非常好量足都没吃完
0,不好吃，饼跟面皮似的，肉太干
1,师傅速度快，服务态度好，菜好吃！
1,很好吃哦！
0,"让我评论是吧？先不说从哪个宇宙送来的不关心，就说说专业素养，素养！！明白吗？没那金刚钻别揽着瓷器活啊，送餐的小哥居然告诉我不是你们那的人，也不是百度的人，难道你们还有宇宙派来送餐的吗？你们标题应该改改，叫太刺激卷饼，袋子上居然写更健康更懂你，我觉得也应该改改，得胃病,吃卷饼"
0,不好吃，下次不会买了，就包装还不错
0,不错，以后还订
0,"冷了,有点硬"
0,连取消都取消不了，电话也不接，是店家垃圾还是百度服务跟不上？人家美团投诉了还有个回复，你们呢？垃圾啊店家更是垃圾中的垃圾，大家不要订了，等待不起啊
1,大肉卷好吃！在便宜一些就好了
1,不错，喜欢
0,"差不多两个小时才送到，要的七喜，送来的可乐，而且都没气，可乐成糖水了,汉堡跟薯条挺好"
0,第一次送来，龙利鱼送错了，点的葱香的，送成酸汤的了，给饭店打电话，那女的没等说完就给我挂了，再打过去，说做完让我去取，她没事儿吧，这种人赶紧开了吧，留着是祸害
0,不是一般的慢
1,米饭实在是硬的离谱……
0,很难吃，客服服务态度差，5：30的餐晚了一个小时
0,操你妈百度外卖，一会儿满减，一会儿又没有，一会儿又休息中！操你全家死光光！
0,送餐师傅很快，但不知道为什么拌菜像水泡的，凉皮没有任何味道！！这是怎么回事？
1,很好吃，就是粥有点不满意。送外卖的小哥也不错
1,很不错的卷饼
1,我以为我要等到饿死。结果我又活过来了
1,在店里吃过多次，第一次在百度配送订购，食物非常好吃，配送小哥也很辛苦！谢谢！
1,物美价廉！给的量挺大的，味道也不错，好评！(不是说现在手机APP下单送清至口香糖么？为什么这个百度配送人员没给我?
0,菜难吃，送餐员态度极差，送不好餐回家种田去，别在这丢人
1,豆腐脑淡了
0,"连续订了好多次,每次都晚送半个多小时,每次说完,下次还是晚送,以后不定了"
1,下次记得给我带肘子里的醋
1,"从订餐到送餐,20分钟,送餐小哥风一样的进来,在我桌子上放下餐,又风一样的离开……"
1,还不错。值得推荐
0,第一次吃到这么多姜的鱼香肉丝，不好吃，另外送达延时
1,优惠很大，味道不错。
1,"送来的时候还超级热,馒头片还脆脆的,味道也还不错,包装时候汤汁和食材是分开的,一点都没撒,不错不错"
0,经常取消订单无法配送
0,非常差！太垃圾了今天
0,点一份就不给送，每次都是。。
0,80分钟才到，送餐员别袋子给捏破了也没说什么，薯条都已经凉了，很渣的一次送餐
1,包装好好，还用铝纸包装的，
0,配送巨慢，等了一个多小时
1,送来的时候粥撒了…不过小哥很帅跟客气…
0,"都没有酱油醋,而且,十元一碗的粥,好少啊"
0,完全不符合传说中的“好吃”，完全凉的，京酱肉丝只有甜味，失望
1,味道不错很好水煮肉很香，送餐也很快
1,骑士辛苦了。app还是评价不了，很麻烦
1,"送餐速度特别快,果断好评"
0,太sb了，要的肘子送个鸡腿
1,吃了很多次
1,餐到的有点早，不知道味道咋样，还没次
1,菜有点少，饼有点干
0,等了1个半小时，送餐员态度极差！
0,葱40%，花生30%，肉20%，辣椒10%，IT男没有以前厚道了
0,时间送错了，宫保鸡丁饭比较好吃
1,挺好吃的，好吃不能怕贵，值得
0,菜都是凉的，这大冬天让人怎么吃？
1,不错，味道挺好的
0,不会再吃了
0,晚了近一个小时才送到，饼很干，不好吃，里边的肉不像肘子，根本不能当顿饭
0,"1.前一天有同事在这家订餐，送达时间早了一小时；今天送达时间晚了一个小时。,2.给商家客服打电话，找了一堆理由推脱。,3.打完客服电话后送餐员打过来2个电话，装作找不到路，送达后解释说第一天上班，被前一天订餐的同事认出是同一人。,4.,2.5公里的路程，送餐员步行送餐，送达后所有菜品完全是凉的，没有一点温度。现在北京的天气刚刚过完大寒！,5.第一次遇到这么差的外卖，以后不会再订，劝告商家做不起外卖就不要做。"
1,送的很快，谢谢很准啊
1,"这个不好吃,吃的好难过"
0,不好吃，香菇鸡肉卷，里面全是香菇，几根鸡肉，没有一点青菜，粥的碗那么小。
0,我让多加汁也没加，怎么吃啊？干了吧唧的
1,"杏鲍菇肠坑啊！,就是门口2块一根的烤肠"
1,味道还行，锡纸包着，还能加热。皮蛋瘦肉粥做的很好比嘉和一品好吃。包装很精致。还有一次性手套，很用心了。百度外卖不能传照片。。。
0,请卖家看备注啊…已经第二次给我做岔了。多等一个小时会饿死人。
1,太快送到啦！意外啊！赞一个
1,太度很好送货及时！^_^
1,送餐太快！也是一种错
0,"沙拉不给酱而且开封了居然,也不给餐具,一点十分送达却显示12点半送达"
0,便宜种类多，但是真的慢，真的难吃
0,与店里味道不一致
1,菜量很足，一个人吃一个卷饼一碗粥压力很大……包装袋不错
1,大中午点的，送餐大哥很给力！速度很快，大中午的真是不容易！pizza馅料很多哦！满满的都是芝士哦，会再来
0,送餐时间挺快的。味道实在难以下咽。吃了两口就扔了。
0,送餐时间太长了。。。。
1,第一次买，送餐师父很好，而且能看的出真是用心做的，太喜欢包装的那句话了，加油
1,服务好速度快100分
0,"都太难吃了,豆浆并不是现磨的,一吃就很明显是仿料包的那种,凉面的量少的吓人又很咸只够铺层碗底"
0,订单量大送的慢可以理解，可是怎么可以忘了给我放荤菜，而且留言里说了不要鱼豆腐和豆芽，还是放了一大把，太倒胃口了
1,味道不错，送到还是热的，快递大哥辛苦了
0,"感觉非常不实惠。,拌饭里面的各色菜只有一点点点儿，豆芽可以用几根来数。,只能吃到辣椒酱的味道，吃过正一味多次，口味最差的一次。,一听装可口可乐就是“7元饮料”。,如果不是这次送餐很快，真想给你一星或负星。"
0,这次味道很咸
0,太辣了，不然味道还是不错的。
1,不错~就是鸡腿肉有点少
1,价格实惠，很好，值得购买。
0,送餐员启动路痴模式，即便我打了电话说清楚了，可还是在小区里十几分钟摸不到，我也是醉了，只能自己下楼取餐
1,好极了！送来还是热的！
0,"百度外卖应该叫蜗牛外卖！太慢了！送过来是凉皮里汤水都已经侧漏光啦！南瓜饼压大一圈！,就酱紫。"
1,天气寒冷，送餐小哥辛苦了
0,今天送的慢，说我这边就一个外卖，然后送了快2小时。给客服打电话态度很差！
0,群殴第一次买觉得还不错，第二次就又买了，我不过是催单打电话，服务员态度恶略，老子不欠你钱，我是顾客，就这样对我？什么狗屁态度！！！！
1,送的特别快
1,一个女生吃够够的了
0,速度很快，但是鴨脖口味你確定給我拿對了？！
0,味道不错，速度太慢，六点半定的，七点五十才到
1,奶茶送到有点凉了，披萨好吃
1,味道很辣，偏辣的
1,"配送人员特别准时就到了,然后还顺手帮我带了几个垃圾,其实我很不好意思,祝福这位师傅2016年身体健康工作顺利,谢谢"
1,赶时间，联系店家提前送的，超赞
1,谢谢，非常感谢，那么等的天真是麻烦了，虽然等了会，但还是很感谢
0,"没有提供餐具，希望下次能改进。,送餐速度快"
0,差评，送货速度不是一般的满，竟然两个多小时才送到。打客服电话竟然是空号，简直无语。梅菜扣肉不好吃，米饭却是挺不错。
1,送的还比较快•就是味道没有在店里吃起来好吃•总体不错
0,非常气愤，送餐人态度非常恶劣！特别不情愿搞的像欠她的一样！太无语了！
0,"豆腐太难吃,菜也放醋,太酸了"
0,接电话那女的态度差的像借她家米还她家糠似的，女鬼似的凄厉，打两次电话两次如此，一直去他家吃饭，订餐，发誓没有第二次
0,十一点多订的，等了半个小时打电话那边才确认订单，葱香牛肉焗饭偏咸
1,很好吃，量很足
1,好喝。喝到底能吃到紫薯块，甜度适中。
1,中盘鸡好大份两个人吃了两顿才吃完。味道非常好
0,这家的送餐超慢，没有很好的耐性就不要定他家了
0,主题太硬了吧？腐竹还凑合
0,送餐速度真慢，送来的都是凉的，让人怎么吃
0,"菜量少,没肉！就是酱拌饭！20块钱坑爹的！"
1,已经点过很多次了，每次都还挺好的，速度快，点两份能吃饱，好评！！！
1,安娜喝完很舒服，不腻。果汁很新鲜！
0,等了一个小时才到。
0,点的饮料和粥都没送到
0,太慢啦，八点半下的单，说是九点半送到。十点二十才送来。服了
0,比预计送餐时间晚了40分钟，餐食也凉了，吃的不舒服。关键是师傅送的第一单地址离我这儿很近只有几百米，但是他选择无视，直接略过，在望京兜了一大圈直到我和客服联系催餐之后才送来。知道中午订单多，送餐师傅辛苦。但是合理规划路径很重要啊！！！
1,披萨好吃，原味鸡翅非常好吃
0,送餐太慢，定的12点15，结果12点40才送到。
1,"挺快的,文艺范"
0,面送来味道就一般了
0,我要的是夏日麻酱牛筋面，结果送的凉皮。。。。。。。
0,送餐极慢！
1,速度有点慢
0,送的还算快，但是肥肉太多，吃得有点恶心。皮蛋瘦肉粥一般般。总体一般般。
1,"一直都挺满意的~,骑士也很棒~"
1,全是肉啊。
0,"都说不要甜的了,还给甜的"
0,很慢就不说了，关键是还不好吃。
1,特别快。人也特别好。以后还会定的
0,送餐迟到20分钟不说，竟然还少一样菜！太不认真了！差评！
1,酱肉酱包蛮小的，不过给了五个，味道很不错，第二次订了~
1,"感觉香蕉布丁蛋糕不是很新鲜了。很硬。,其他还好"
0,"菜量少,炒猫耳朵有味了"
1,送的很快的态度很好食物也好
1,泡菜特别棒，大赞！
0,"凉菜的盒子竖着放,凉菜都洒到包装袋里面了"
1,非常快，半个小时送到。依旧是8月16号的生产日期。。。看来屯了好久了吧。不过也还好啦
0,订单确认速度希望及时些
0,没有在店里吃的味道好
0,很不开心的一次！！！三点多下的订单，怕他们忙，让他们五点送，这个推时间，一下子下班到18点20才送到这。还各种找借口！！！！
0,太慢。。就街对面还这么慢。
1,送餐快，包装安全放心，味道好。
1,每天都会买上几杯，快递非常棒
0,"真他妈的慢,我等了两个小时,打客服电话也没人接"
0,送餐不好。调料包全破了。洒了一口袋，
1,好好吃～～
0,太差劲了，三小时才送，菜和图片严重不符
1,最爱挚爱马铃薯披萨，超好吃
1,卷饼里的菜还不错，但是饼有点干
1,"很好,只不过吃完拉肚子了"
0,"单点的卤蛋和狮子头没有单放,放在饭里了,这点不满意"
0,大差评，米饭是什么啊，是剩了3天的吗，餐饮行业这么坑，真没人性，直接扔了
0,送的非常慢，被转到另一个分店，结果分店都没有送，要我电话催了才现做的。
1,百度小哥速度超快提前半小时到，非常感谢，这么冷的天真是不容易，再次感谢
0,菜做的咸了，味道也一般
1,"东西好吃又实惠,送餐又快,好评"
1,送餐及时，服务热情，美味
0,送的比预计时间迟，也没提前打电话说一声，疯了一个多小时还是我自己打电话催单的，送到了被告知甜点没有，说下午给补送，结果到晚上七点了没信儿了，又打电话过去催，还好以后给补了，可能也是比较忙情有可原，但是服务确实有待提升，食材有问题或者品质不能保证你就别做别销售，让消费者承担你们的失误实在不合适
0,"送餐太慢了,等了一个半小时"
0,牛肉炒乌冬请问是细面条吗，牛肉超难嚼，差评！再也不会点了
1,味道很好的，就是今天店家太不小心，菜品送错了，还有面里都没加花生，唉
0,"都洒了,还超时,不好"
0,这次虾饺里面居然全是淀粉都没有虾！
0,"1：菜品打包后明显比店里吃差好多,2：汤在送达时撒了一半,3：送餐员态度非常不好，首先迟到了没有道歉的意思，菜送少了也觉得很理所应当，我们说少送的要不回去拿，要不减钱，结果人家送餐员同志说没好气的让我们都退了，大哥我们目的是吃饭好么，送晚送少都是你的问题，不但不道歉还要让我们都退了，饿死我们吗？这样的送餐员教育一下吧，不然会得罪很多顾客的。,总之，本次很不满意。"
1,麻辣香锅很地道，送餐及时，好评
0,从来没有评论过，实在忍不住，配送员那个脾气之差啊，让人感觉自己简直就是欠他巨款。点这么多外卖从来没遇见找不到地方的配送员，这位大哥找不到地方打电话问也就罢了，关键是整个人牛逼哄哄，一会儿嫌我说话快，一会儿又嫌我没说清楚。最后到了也是脾气巨差，一脸不耐烦。大热天的确实辛苦，但是正是因为大热天所以懒得出去才叫外卖啊，真不知道该怎么来抚慰这种配送员的心情，臭脸和语气堪比驾校教练。点餐的人受了这些气，饭菜怎么样还重要嘛。
1,配送超级快。水煮肉满满地，肉片多配菜多。干锅土豆片焦香辣味十足
1,还可以吧。没有土豆丝的好吃。个人感觉。哈哈
0,凉皮是厚的条，不麻酱少，不好吃
1,卷饼很实惠，粥里没糖
0,绝对不会来你家了，一个面条送了俩小时。送来全部融了，这怎么吃。以前还经常叫，这是最后一次。
0,快递送的很差，餐送来以后汁洒了一袋子，根本没办法吃
0,小坛东坡肘子好难吃，辣的，怪怪的味道
0,我了个神啊，全百度外卖都找不到像你家这么坑爹的量了吧，33块钱的套餐里面的肉少的可怜(没吉野家小份牛肉饭多)，生菜也没给够，小伙伴们千万不要点这家，坑爹死了
0,汤都撒了，怎么伴着吃啊？
0,面也太少了，才半盒，我就没吃饱
1,"对来送外卖的先生很不好意思,没有零钱，送的非常快，还很热。菜的味道也不错,量不小。"
1,尖椒土豆丝不好吃，别的都不错
1,非常非常好~~~
1,美团不能送，果断换百度，很快就到了，师傅辛苦，谢谢。
0,虽然很划算，送餐速度也不错，但是不知道送餐的是不是没有保温措施，送来的时候饭菜已经比较凉了。如果愿意出门的话，还是去店里吃比较好。
0,这家的特点不是菜量大吗……上次给了很多很多…两个餐盒…这次餐盒小了，还就一盒…心情相当不爽
0,面有点软了，和在店里吃的量不一样多
0,等了两个小时，差点饿死
1,服务态度非常好，谢谢！
0,一般仅限能吃饱，送餐来的时候把汤洒了。
1,好吃，总点，这么多够五个人吃。送的很快。
0,"真泥马难吃。没有酱。一星都不想给,送的又慢"
0,"基本上就没有肉……全是汤……而且味道也一般,垃圾中的战斗机！还金牌卤肉饭……就一个字差"
0,满三十为啥没优惠了。
0,这次我也要勺子了，也没有给勺子。
1,都很满意，挺好吃的
0,送餐员态度恶劣，延迟送饭。导致披萨凉透，而且只提供一套餐具，不核对餐品是否齐全调头就走。
0,等了2个半小时。。。饭菜还不错
0,订餐时间是中午1点，等了一个多小时才送到，打开一看量少的惊人，炸薯条成了粉条，软绵绵的，拌饭里的蔬菜跟剩了几天的菜一样，黑乎乎的，炸鸡更难吃，价格一点不便宜，还做的这么难吃，第一次定也是最后一次！这里不能放图片很可惜！
0,送的挺快、饭量有些少
1,配送速度很快！幸亏要的中盘鸡，两个人吃绰绰有余，鸡肉很嫩，整个菜也不太辣，很好吃啦
0,一开始是显示11点前送达，后来等了一个小时还没有来，又显示11:30前送达超时赔。买一杯咖啡要1一个半小时吗？给客服打电话说给5折，结果我也不知道赔的钱哪里去了？！客户体验这次极差！
1,味道不错啊！
1,很好吃，送的及时，下回还点
0,配送员提前太久打了电话吧，零下十五度让人穿着睡衣拖鞋在外面等了五六分钟
0,鳕鱼口感太老了，总体好，性价比好！百度外卖+丽华快餐好！
0,西安的魏家凉皮。。。才不是这个样子！！
1,服务好速度快，100分
0,第一送的时间太晚了，第二里面的肥牛根本不是肥牛，明明是猪肉，不像石锅拌饭，就是蒸好的饭上面放一些菜，唉
1,"又一次来,不错的说"
1,"态度很好,地址填错了还是给我跑了一趟,没有表现出不愿意的样子,为了这个快递员,我写了评论"
0,送餐速度太慢2个半小时没送到餐
1,快递大叔人特别好。就是百度外卖现在连个优惠都那个少，真要投奔饿了么了。。。。
0,味道不错本来想给五星，但是看推荐才发现我订的冒菜里的山药没有这怎么算啊？
1,"外卖大哥超级好,披萨也不错"
0,感觉味道没有之前吃的那么好，送来的时候汤都洒了
0,煲仔饭量少
0,送了快2个小时。。。
0,菜有些凉了，干锅牛腩的洋葱太生了，菜量太少
0,"石锅拌饭真心不好吃,尤其是豆芽菜特别噎嗓子,冷面凑合"
0,送来的很晚，都化了！
0,妈的没货、而且给的超级少、有图片都能骂死他
0,米饭中有头发。。。。
0,味道有点淡，不过服务很好。
1,煎饼不适合外卖，时间稍长就软塌了，
1,百度小哥太有礼貌了！约17:30送餐，敲家门的时候一分不差！绝对32个赞
1,菜品还不错
0,迟到，到了以后告诉我黑椒牛柳没有了，只能换了个排骨的。送餐组织得很差。
1,还行，就是速度好慢，一个多小时
0,肉里夹着一根头发！整盆都黑乎乎的让人看着不敢吃！就是一大盆黑色！打商家电话提示空号……太无语了！
1,很好吃，以后快餐就它了
0,葱太多了，没香味
0,整体不错，肉少，配菜太多。
1,味道真正好！送餐又快，以后常来！
1,晚了半小时左右吧……不过最近这么冷还是辛苦了，估计大家都不想出门吧。超级好吃！推荐！
0,竟然把榴莲班戟放在两个热菜中间，送到家奶油化成水了。真是气死了
0,东西太少了，不值30元
1,百度快递师傅非常好，这么热的天这么快必须赞一个
0,难吃死了还那么贵
1,服务热情周到，菜品可口
1,好吃，送的特别快，好评
0,柠檬有一个坏了，南非脐橙剥开都干了
0,超乎预期，牛腩饭居然吃出了骨头，差点把牙硌坏了。
0,"这鱼,筷子一下去,就都碎了"
0,送货时间太长，店家态度太差
0,菜单上的东西，实物都没有，很想知道为什么。而且全是豆皮，差评，快递很快
1,很准时，菜品不错
0,下单写了配送时间，工作人员弄错了时间，当天就送了。真是无语了。
1,一个多小时…还好当初也不是抱着快点到的希望定的
1,感谢骑士小哥，这么冷的天
0,送来的经典巧克力洒了小半杯~第一次百度订餐，下次再不敢用了
1,鸡肉卷肉很多呀，味道不错
0,全撒了，撒了一身，让快递更换，也不管，要求退了，也不能退，非让我联系客服，投诉投诉。有照片
0,这个煎饼也是醉了。。。
0,有点咸，量也不是很大
1,稍微慢了一点，不过老板态度很好。支持
1,面一般，好闲！快递很快
0,就那么几步路远等了一个小时！！菜还咸的要命真是醉了，再也不想来了
1,好吃还有优惠
1,非常好。送的也特别快。棒棒哒！
1,棒，是不是考虑办个会员卡呢
1,好吃，送餐快！
0,我要可乐不加冰！！！为什么送来的可乐还是加冰了！送了一个小时才到，这么热的天，冰也该化了，可是一拿起来还有声音，难道加了半桶冰！
0,吃过两次，两次居然都拉！肚！子！连拉带吐！要不是没时间和他们计较，早就去卫生部门投诉去了！太特么坑爹了！
1,超级好喝的奶茶。。。
0,"快递找不着地方，反问我都不知道哪儿，态度让我心情很不爽！一周左右吧，我留的也是这个地址，也是这家，为什么别人可以找到？前几次态度都特别好，就这次,。"
1,还行吧，可以吃
0,炒饼没放盐，油特大，果仁菠菜里吃出生的瘦肉，不知道卫生达标不达标
0,送的超慢，煎饼这东西时间一长肯定难吃，豆腐脑还可以。
0,豆腐脑和豆浆洒的到处都是，煎饼成泡饼了，真无语
1,配送很棒！很速度，服务也很好
1,"非常好,服务棒极了下次还来"
1,这次订单为啥有上次订单的备注消息？
1,也就是几块钱的东西吧，感觉标价明显是提高了的
1,唯一的缺点是每次都有些凉了
0,平时每天迟到30分钟送达，今天选择11.:45，11点就送过来，是不是故意的。
0,说了不要辣还是放了辣椒.....蔬菜牛肉卷饼没有蔬菜只有土豆丝豆牙辣椒.....
0,"酸菜白肉中只有少量的白肉,皮蛋豆腐都没有拌,对本次菜品及其不满意"
1,"点了三次了,很好喝,送的也很快"
0,送餐挺快，但是不好吃，菜很少，全靠饭撑着，宁可不要那个装B的牛皮纸袋，菜多一点
0,粥洒了很多，味道一般
0,能不能长点心啊我都写备注说请注意发票！！！！还是没给我开！！！！！！！！！！麻烦能看下你们的发票选项么，还有顾客留言备注么！！！！！！！！！！！！！！！！！！！
1,送餐及时，服务态度热情
1,"好吃,喜欢,他家的卷饼一向实惠,服务也贴心"
0,"我备注里说明了,不要奶油,还说了两遍,结果送过来还是有奶油,无语了,制作人员不用心,送餐人员也不用心"
1,不错，就是吃不惯那个饼
0,送单速度很快，味道一般，不像秘制。卖相很差，其实就是红烧肉加红薯。点错餐了。
0,好评都是刷的吧，送了2小时，粥都变成饭了，卷饼都黏了
1,卷饼不油腻很健康
1,南瓜粥一如继往地好喝~
0,并不是香草拿铁！？？？！
1,眉州东坡的菜品自然是没话说的。
1,粥木有勺子
0,垃圾，等了两个小时才送到，都饿死了。再也不买了，垃圾
1,那个麻辣拌素居然放糖…
1,3个小时……
1,"不错,第二次购买了,很喜欢"
0,太差了，尤其是送餐员态度！不会在来了，全各位慎重，态度也就不说了，里面的粥都撒了，我就呵呵了
0,送餐时间不准。催单电话根本没人接，也没法取消订单。
0,香辣鱼块做的太难吃了
0,没有以前好吃了，肉都坨在一起，不香，口感也不好。
1,很快，服务很好，非常方便，好吃
1,低价，速度快，味道好、服务好。
0,"等了两个小时,无语"
1,很快就送到了。为快递员点赞
0,咖啡都洒出来了，杯子都湿了
1,很好吃，刚开始想着大份会很大，结果想多了
1,没有想到鸡柳沙拉里面有那么多沙拉酱，我本来就感冒了不想吃太腻的，没想到还是吃了。。。
1,微辣，还不错
0,一个午饭能送到晚餐时间还没送到我也是醉了，还不能退单
1,"很好吃量也很大都吃不完,赞一个"
1,"包装很漂亮,可惜味道偏甜不合口味"
1,送餐很及时，卷饼好吃，量大～
0,烧二冬的冬笋没泡开根本咬不动
1,很好吃，分量足
0,鱼籽都散了！量少！不过味道也可以！
0,垃圾送了麻痹快两个小时！
0,等了快四小时。四点一刻订餐，多次催单，八点多到了，还是凉的。卖家送了王老吉。但是吃凉的还是不开心啊。
1,什锦蘑菇有些腻，饭量挺大的…
0,一个多小时送到，汉堡还送错了。不想追究
0,味道还行，比较辣
1,不错啊好吃
1,"送得特别快,饼味道一般"
0,"送餐速度太慢,我将近等了一个小时,下回不会定了"
0,没给绿豆沙
